SAMP_DATE,year,WRD_ID,C_Units,CONSTITUENT STANDARDIZED,STORET,FLAG,VALUE,UNITS,TXT_VALUE,METHOD,DL
2017-02-08,2017,100830,Barium (ug/L),Barium,1007,,41.0,ug/L,41,EPA 200.8,2.0
2017-06-12,2017,100830,Barium (ug/L),Barium,1007,,40.0,ug/L,40,EPA 200.8,2.0
2017-08-10,2017,100830,Barium (ug/L),Barium,1007,,44.0,ug/L,44,EPA 200.8,2.0
2019-02-11,2019,100830,Barium (ug/L),Barium,1007,,49.0,ug/L,49,EPA 200.8,2.0
2019-04-09,2019,100830,Barium (ug/L),Barium,1007,,70.0,ug/L,70,EPA 200.8,2.0
2019-06-19,2019,100830,Barium (ug/L),Barium,1007,,72.0,ug/L,72,EPA 200.8,2.0
2019-08-13,2019,100830,Barium (ug/L),Barium,1007,,68.0,ug/L,68,EPA 200.8,2.0
2019-12-16,2019,100830,Barium (ug/L),Barium,1007,,68.0,ug/L,68,EPA 200.8,2.0
2020-04-21,2020,100830,Barium (ug/L),Barium,1007,,34.0,ug/L,34,EPA 200.8,2.0
2020-08-17,2020,100830,Barium (ug/L),Barium,1007,,38.0,ug/L,38,EPA 200.8,2.0
2020-10-13,2020,100830,Barium (ug/L),Barium,1007,,56.0,ug/L,56,EPA 200.8,2.0
2021-02-16,2021,100830,Barium (ug/L),Barium,1007,,57.0,ug/L,57,EPA 200.8,2.0
2022-02-14,2022,100830,Barium (ug/L),Barium,1007,,33.0,ug/L,33,EPA 200.8,4.0
2013-02-07,2013,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.2,pCi/L,1.2,EPA 900.0,0.0
2013-04-03,2013,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.4,pCi/L,1.4,EPA 900.0,0.0
2013-06-11,2013,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.0,pCi/L,P,EPA 900.0,0.0
2014-04-04,2014,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,1.3,pCi/L,1.3,EPA 900.0,0.0
2016-04-11,2016,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,2.1,pCi/L,2.1,EPA 900.0,0.0
2017-02-08,2017,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.64,pCi/L,0.64,EPA 900.0,0.0
2017-06-12,2017,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.47,pCi/L,0.47,EPA 900.0,0.0
2017-08-10,2017,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.43,pCi/L,0.43,EPA 900.0,0.0
2019-02-11,2019,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.94,pCi/L,0.94,EPA 900.0,0.0
2019-04-09,2019,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.36,pCi/L,0.36,EPA 900.0,0.0
2019-06-19,2019,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.73,pCi/L,0.73,EPA 900.0,0.0
2019-08-13,2019,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.61,pCi/L,0.61,EPA 900.0,0.0
2019-12-16,2019,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.33,pCi/L,0.33,EPA 900.0,0.0
2020-04-21,2020,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.51,pCi/L,0.51,EPA 900.0,0.0
2020-08-17,2020,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.51,pCi/L,0.51,EPA 900.0,0.0
2020-10-13,2020,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.31,pCi/L,0.31,EPA 900.0,0.0
2021-02-16,2021,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.39,pCi/L,0.39,EPA 900.0,0.0
2022-02-14,2022,100830,"Beta, Two Sigma Error (pCi/L)","Beta, Two Sigma Error",3502,,0.66,pCi/L,0.66,EPA 900.0,0.0
2013-02-07,2013,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,130.0,mg/L,130,SM2330B,2.0
2013-04-03,2013,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,100.0,mg/L,100,SM2330B,2.0
2013-06-11,2013,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,98.0,mg/L,98,SM2330B,2.0
2014-04-04,2014,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,120.0,mg/L,120,SM2330B,2.0
2016-04-11,2016,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,74.0,mg/L,74,SM2330B,2.0
2017-02-08,2017,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,61.0,mg/L,61,SM2330B,2.0
2017-06-12,2017,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,69.0,mg/L,69,SM2330B,2.0
2017-08-10,2017,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,81.0,mg/L,81,SM2330B,2.0
2019-02-11,2019,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,94.0,mg/L,94,SM2330B,2.0
2019-04-09,2019,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,99.0,mg/L,99,SM2330B,2.0
2019-06-19,2019,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,98.0,mg/L,98,SM2330B,2.0
2019-08-13,2019,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,130.0,mg/L,130,SM2330B,2.0
2019-12-16,2019,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,140.0,mg/L,140,SM2330B,2.0
2020-04-21,2020,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,66.0,mg/L,66,SM2330B,2.0
2020-08-17,2020,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,68.0,mg/L,68,SM2330B,2.0
2020-10-13,2020,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,99.0,mg/L,99,SM2330B,2.0
2021-02-16,2021,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,110.0,mg/L,110,SM2330B,2.0
2022-02-14,2022,100830,"Bicarbonate as HCO3, Calculated (mg/L)","Bicarbonate as HCO3, Calculated",440,,68.0,mg/L,68,SM2330B,2.0
2013-02-07,2013,100830,Boron (mg/L),Boron,1020,,0.1,mg/L,0.1,EPA 200.7,0.05
2013-04-03,2013,100830,Boron (mg/L),Boron,1020,,0.1,mg/L,0.1,EPA 200.7,0.05
2013-06-11,2013,100830,Boron (mg/L),Boron,1020,,0.09,mg/L,0.09,EPA 200.7,0.05
2014-04-04,2014,100830,Boron (mg/L),Boron,1020,,0.098,mg/L,0.098,EPA 200.7,0.05
2016-04-11,2016,100830,Boron (mg/L),Boron,1020,,0.087,mg/L,0.087,EPA 200.7,0.05
2017-02-08,2017,100830,Boron (mg/L),Boron,1020,<,0.05,mg/L,ND,EPA 200.7,0.05
2017-06-12,2017,100830,Boron (mg/L),Boron,1020,<,0.05,mg/L,ND,EPA 200.7,0.05
2017-08-10,2017,100830,Boron (mg/L),Boron,1020,,0.054,mg/L,0.054,EPA 200.7,0.05
2019-02-11,2019,100830,Boron (mg/L),Boron,1020,,0.059,mg/L,0.059,EPA 200.7,0.05
2019-04-09,2019,100830,Boron (mg/L),Boron,1020,<,0.05,mg/L,ND,EPA 200.7,0.05
2019-06-19,2019,100830,Boron (mg/L),Boron,1020,<,0.05,mg/L,ND,EPA 200.7,0.05
2019-08-13,2019,100830,Boron (mg/L),Boron,1020,,0.058,mg/L,0.058,EPA 200.7,0.05
2019-12-16,2019,100830,Boron (mg/L),Boron,1020,,0.061,mg/L,0.061,EPA 200.7,0.05
2020-04-21,2020,100830,Boron (mg/L),Boron,1020,<,0.05,mg/L,J,EPA 200.7,0.05
2020-08-17,2020,100830,Boron (mg/L),Boron,1020,<,0.05,mg/L,J,EPA 200.7,0.05
2020-10-13,2020,100830,Boron (mg/L),Boron,1020,<,0.05,mg/L,J,EPA 200.7,0.05
2021-02-16,2021,100830,Boron (mg/L),Boron,1020,,0.051,mg/L,0.051,EPA 200.7,0.05
2022-02-14,2022,100830,Boron (mg/L),Boron,1020,<,0.05,mg/L,J,EPA 200.7,0.05
2013-02-07,2013,100830,Calcium (mg/L),Calcium,916,,52.0,mg/L,52,EPA 200.7,1.0
2013-04-03,2013,100830,Calcium (mg/L),Calcium,916,,32.0,mg/L,32,EPA 200.7,1.0
2013-06-11,2013,100830,Calcium (mg/L),Calcium,916,,30.0,mg/L,30,EPA 200.7,1.0
2014-04-04,2014,100830,Calcium (mg/L),Calcium,916,,33.0,mg/L,33,EPA 200.7,1.0
2016-04-11,2016,100830,Calcium (mg/L),Calcium,916,,20.0,mg/L,20,EPA 200.7,1.0
2017-02-08,2017,100830,Calcium (mg/L),Calcium,916,,16.0,mg/L,16,EPA 200.7,1.0
2017-06-12,2017,100830,Calcium (mg/L),Calcium,916,,19.0,mg/L,19,EPA 200.7,1.0
2017-08-10,2017,100830,Calcium (mg/L),Calcium,916,,24.0,mg/L,24,EPA 200.7,1.0
2019-02-11,2019,100830,Calcium (mg/L),Calcium,916,,22.0,mg/L,22,EPA 200.7,1.0
2019-04-09,2019,100830,Calcium (mg/L),Calcium,916,,28.0,mg/L,28,EPA 200.7,1.0
2019-06-19,2019,100830,Calcium (mg/L),Calcium,916,,33.0,mg/L,33,EPA 200.7,1.0
2019-08-13,2019,100830,Calcium (mg/L),Calcium,916,,31.0,mg/L,31,EPA 200.7,1.0
2019-12-16,2019,100830,Calcium (mg/L),Calcium,916,,32.0,mg/L,32,EPA 200.7,1.0
2020-04-21,2020,100830,Calcium (mg/L),Calcium,916,,16.0,mg/L,16,EPA 200.7,1.0
2020-08-17,2020,100830,Calcium (mg/L),Calcium,916,,17.0,mg/L,17,EPA 200.7,1.0
2020-10-13,2020,100830,Calcium (mg/L),Calcium,916,,24.0,mg/L,24,EPA 200.7,1.0
2021-02-16,2021,100830,Calcium (mg/L),Calcium,916,,26.0,mg/L,26,EPA 200.7,1.0
2022-02-14,2022,100830,Calcium (mg/L),Calcium,916,,16.0,mg/L,16,EPA 200.7,1.0
2020-04-21,2020,100830,Chlorate (ug/L),Chlorate,A-037,,30.0,ug/L,30,EPA 300.0,10.0
2020-08-17,2020,100830,Chlorate (ug/L),Chlorate,A-037,,26.0,ug/L,26,EPA 300.0,10.0
2020-10-13,2020,100830,Chlorate (ug/L),Chlorate,A-037,,19.0,ug/L,19,EPA 300.0,10.0
2021-02-16,2021,100830,Chlorate (ug/L),Chlorate,A-037,,16.0,ug/L,16,EPA 300.0,10.0
2022-02-14,2022,100830,Chlorate (ug/L),Chlorate,A-037,,36.0,ug/L,36,EPA 300.0,10.0
2013-02-07,2013,100830,Chloride (mg/L),Chloride,940,,62.0,mg/L,62,EPA 300.0,2.0
2013-04-03,2013,100830,Chloride (mg/L),Chloride,940,,31.0,mg/L,31,EPA 300.0,1.0
2013-06-11,2013,100830,Chloride (mg/L),Chloride,940,,35.0,mg/L,35,EPA 300.0,1.0
2014-04-04,2014,100830,Chloride (mg/L),Chloride,940,,25.0,mg/L,25,EPA 300.0,1.0
2016-04-11,2016,100830,Chloride (mg/L),Chloride,940,,21.0,mg/L,21,EPA 300.0,2.0
2017-02-08,2017,100830,Chloride (mg/L),Chloride,940,,13.0,mg/L,13,EPA 300.0,2.0
2017-06-12,2017,100830,Chloride (mg/L),Chloride,940,,18.0,mg/L,18,EPA 300.0,1.0
2017-08-10,2017,100830,Chloride (mg/L),Chloride,940,,21.0,mg/L,21,EPA 300.0,2.0
2019-02-11,2019,100830,Chloride (mg/L),Chloride,940,,8.7,mg/L,8.7,EPA 300.0,1.0
2019-04-09,2019,100830,Chloride (mg/L),Chloride,940,,16.0,mg/L,16,EPA 300.0,1.0
2019-06-19,2019,100830,Chloride (mg/L),Chloride,940,,28.0,mg/L,28,EPA 300.0,0.5
2019-08-13,2019,100830,Chloride (mg/L),Chloride,940,,12.0,mg/L,12,EPA 300.0,1.0
2019-12-16,2019,100830,Chloride (mg/L),Chloride,940,,11.0,mg/L,11,EPA 300.0,0.5
2020-04-21,2020,100830,Chloride (mg/L),Chloride,940,,10.0,mg/L,10,EPA 300.0,1.0
2020-08-17,2020,100830,Chloride (mg/L),Chloride,940,,12.0,mg/L,12,EPA 300.0,1.0
2020-10-13,2020,100830,Chloride (mg/L),Chloride,940,,11.0,mg/L,11,EPA 300.0,1.0
2021-02-16,2021,100830,Chloride (mg/L),Chloride,940,,10.0,mg/L,10,EPA 300.0,1.0
2022-02-14,2022,100830,Chloride (mg/L),Chloride,940,,8.8,mg/L,8.8,EPA 300.0,1.0
2013-06-11,2013,100830,Field pH (Units),Field pH,400,,6.6,Units,6.6,EPA 150.1,0.1
2014-04-04,2014,100830,Field pH (Units),Field pH,400,,7.0,Units,7,EPA 150.1,0.1
2016-04-11,2016,100830,Field pH (Units),Field pH,400,,6.09,Units,6.09,EPA 150.1,0.1
2017-02-08,2017,100830,Field pH (Units),Field pH,400,,7.27,Units,7.27,EPA 150.1,0.1
2017-06-12,2017,100830,Field pH (Units),Field pH,400,,6.88,Units,6.88,EPA 150.1,0.1
2017-08-10,2017,100830,Field pH (Units),Field pH,400,,7.04,Units,7.04,EPA 150.1,0.1
2019-02-11,2019,100830,Field pH (Units),Field pH,400,,6.94,Units,6.94,EPA 150.1,0.1
2019-04-09,2019,100830,Field pH (Units),Field pH,400,,7.29,Units,7.29,EPA 150.1,0.1
2019-06-19,2019,100830,Field pH (Units),Field pH,400,,6.96,Units,6.96,EPA 150.1,0.1
2019-08-13,2019,100830,Field pH (Units),Field pH,400,,6.82,Units,6.82,EPA 150.1,0.1
2019-12-16,2019,100830,Field pH (Units),Field pH,400,,6.79,Units,6.79,EPA 150.1,0.1
2020-04-21,2020,100830,Field pH (Units),Field pH,400,,7.0,Units,7,EPA 150.1,0.1
2020-08-17,2020,100830,Field pH (Units),Field pH,400,,6.8,Units,6.8,EPA 150.1,0.1
2021-02-16,2021,100830,Field pH (Units),Field pH,400,,6.63,Units,6.63,EPA 150.1,0.1
2022-02-14,2022,100830,Field pH (Units),Field pH,400,,6.84,Units,6.84,EPA 150.1,0.1
2013-02-07,2013,100830,Fluoride (mg/L),Fluoride,951,,0.2,mg/L,0.2,SM 4500F-C,0.05
2013-04-03,2013,100830,Fluoride (mg/L),Fluoride,951,,0.22,mg/L,0.22,SM 4500F-C,0.05
2013-06-11,2013,100830,Fluoride (mg/L),Fluoride,951,,0.24,mg/L,0.24,SM 4500F-C,0.05
2014-04-04,2014,100830,Fluoride (mg/L),Fluoride,951,,0.23,mg/L,0.23,SM 4500F-C,0.05
2016-04-11,2016,100830,Fluoride (mg/L),Fluoride,951,,0.28,mg/L,0.28,SM 4500F-C,0.05
2017-02-08,2017,100830,Fluoride (mg/L),Fluoride,951,,0.3,mg/L,0.3,SM 4500F-C,0.05
2017-08-10,2017,100830,Fluoride (mg/L),Fluoride,951,,0.26,mg/L,0.26,SM 4500F-C,0.05
2019-02-11,2019,100830,Fluoride (mg/L),Fluoride,951,,0.24,mg/L,0.24,SM 4500F-C,0.05
2019-04-09,2019,100830,Fluoride (mg/L),Fluoride,951,,0.2,mg/L,0.2,SM 4500F-C,0.05
2019-06-19,2019,100830,Fluoride (mg/L),Fluoride,951,,0.2,mg/L,0.2,SM 4500F-C,0.05
2019-08-13,2019,100830,Fluoride (mg/L),Fluoride,951,,0.21,mg/L,0.21,SM 4500F-C,0.05
2019-12-16,2019,100830,Fluoride (mg/L),Fluoride,951,,0.2,mg/L,0.2,SM 4500F-C,0.05
2020-04-21,2020,100830,Fluoride (mg/L),Fluoride,951,,0.24,mg/L,0.24,SM 4500F-C,0.05
2020-08-17,2020,100830,Fluoride (mg/L),Fluoride,951,,0.22,mg/L,0.22,SM 4500F-C,0.05
2020-10-13,2020,100830,Fluoride (mg/L),Fluoride,951,,0.19,mg/L,0.19,SM 4500F-C,0.05
2021-02-16,2021,100830,Fluoride (mg/L),Fluoride,951,,0.18,mg/L,0.18,SM 4500F-C,0.05
2022-02-14,2022,100830,Fluoride (mg/L),Fluoride,951,,0.23,mg/L,0.23,SM 4500F-C,0.05
2013-02-07,2013,100830,Gross Beta (pCi/L),Gross Beta,3501,<,3.0,pCi/L,ND,EPA 900.0,3.0
2013-04-03,2013,100830,Gross Beta (pCi/L),Gross Beta,3501,,3.5,pCi/L,3.5,EPA 900.0,3.0
2013-06-11,2013,100830,Gross Beta (pCi/L),Gross Beta,3501,,3.7,pCi/L,3.7,EPA 900.0,3.0
2014-04-04,2014,100830,Gross Beta (pCi/L),Gross Beta,3501,,4.2,pCi/L,4.2,EPA 900.0,3.0
2016-04-11,2016,100830,Gross Beta (pCi/L),Gross Beta,3501,<,3.0,pCi/L,ND,EPA 900.0,3.0
2017-02-08,2017,100830,Gross Beta (pCi/L),Gross Beta,3501,<,3.0,pCi/L,ND,EPA 900.0,3.0
2017-06-12,2017,100830,Gross Beta (pCi/L),Gross Beta,3501,<,3.0,pCi/L,ND,EPA 900.0,3.0
2017-08-10,2017,100830,Gross Beta (pCi/L),Gross Beta,3501,<,3.0,pCi/L,ND,EPA 900.0,3.0
2019-02-11,2019,100830,Gross Beta (pCi/L),Gross Beta,3501,,3.8,pCi/L,3.8,EPA 900.0,3.0
2019-04-09,2019,100830,Gross Beta (pCi/L),Gross Beta,3501,,3.5,pCi/L,3.5,EPA 900.0,3.0
2019-06-19,2019,100830,Gross Beta (pCi/L),Gross Beta,3501,,3.9,pCi/L,3.9,EPA 900.0,3.0
2019-08-13,2019,100830,Gross Beta (pCi/L),Gross Beta,3501,,4.0,pCi/L,4,EPA 900.0,3.0
2019-12-16,2019,100830,Gross Beta (pCi/L),Gross Beta,3501,,4.3,pCi/L,4.3,EPA 900.0,3.0
2020-04-21,2020,100830,Gross Beta (pCi/L),Gross Beta,3501,,3.5,pCi/L,3.5,EPA 900.0,3.0
